2009-11-25 01:41:02 configure hostname 2.95 2.95
2009-11-25 01:41:02 status unpacked hostname 2.95
2009-11-25 01:41:02 status half-configured hostname 2.95
2009-11-25 01:41:02 status installed hostname 2.95
2009-11-25 01:41:02 configure libacl1 2.2.47-2 2.2.47-2
2009-11-25 01:41:02 status unpacked libacl1 2.2.47-2
2009-11-25 01:41:02 status half-configured libacl1 2.2.47-2
2009-11-25 01:41:02 status installed libacl1 2.2.47-2
2009-11-25 01:41:02 configure libslang2 2.1.3-3 2.1.3-3
2009-11-25 01:41:02 status unpacked libslang2 2.1.3-3
2009-11-25 01:41:02 status half-configured libslang2 2.1.3-3
2009-11-25 01:41:02 status installed libslang2 2.1.3-3
2009-11-25 01:41:02 configure libss2 1.41.3-1 1.41.3-1
2009-11-25 01:41:02 status unpacked libss2 1.41.3-1
2009-11-25 01:41:02 status half-configured libss2 1.41.3-1
2009-11-25 01:41:02 status installed libss2 1.41.3-1
2009-11-25 01:41:02 configure findutils 4.4.0-2 4.4.0-2
2009-11-25 01:41:02 status unpacked findutils 4.4.0-2
2009-11-25 01:41:02 status half-configured findutils 4.4.0-2
2009-11-25 01:41:02 status installed findutils 4.4.0-2
2009-11-25 01:41:02 configure gzip 1.3.12-6 1.3.12-6
2009-11-25 01:41:02 status unpacked gzip 1.3.12-6
2009-11-25 01:41:02 status half-configured gzip 1.3.12-6
2009-11-25 01:41:02 status installed gzip 1.3.12-6
2009-11-25 01:41:02 configure diff 2.8.1-12 2.8.1-12
2009-11-25 01:41:02 status unpacked diff 2.8.1-12
2009-11-25 01:41:02 status half-configured diff 2.8.1-12
2009-11-25 01:41:02 status installed diff 2.8.1-12
2009-11-25 01:41:02 configure libselinux1 2.0.65-5 2.0.65-5
2009-11-25 01:41:02 status unpacked libselinux1 2.0.65-5
2009-11-25 01:41:02 status half-configured libselinux1 2.0.65-5
2009-11-25 01:41:02 status installed libselinux1 2.0.65-5
2009-11-25 01:41:02 configure libstdc++6 4.3.2-1.1 4.3.2-1.1
2009-11-25 01:41:02 status unpacked libstdc++6 4.3.2-1.1
2009-11-25 01:41:02 status half-configured libstdc++6 4.3.2-1.1
2009-11-25 01:41:02 status installed libstdc++6 4.3.2-1.1
2009-11-25 01:41:02 configure coreutils 6.10-6 6.10-6
2009-11-25 01:41:02 status unpacked coreutils 6.10-6
2009-11-25 01:41:02 status half-configured coreutils 6.10-6
2009-11-25 01:41:02 status installed coreutils 6.10-6
2009-11-25 01:41:02 configure makedev 2.3.1-88 2.3.1-88
2009-11-25 01:41:02 status unpacked makedev 2.3.1-88
2009-11-25 01:41:02 status half-configured makedev 2.3.1-88
2009-11-25 01:41:13 status installed makedev 2.3.1-88
2009-11-25 01:41:13 configure lzma 4.43-14 4.43-14
2009-11-25 01:41:13 status unpacked lzma 4.43-14
2009-11-25 01:41:13 status half-configured lzma 4.43-14
2009-11-25 01:41:13 status installed lzma 4.43-14
2009-11-25 01:41:13 configure ncurses-base 5.7+20081213-1 5.7+20081213-1
2009-11-25 01:41:13 status unpacked ncurses-base 5.7+20081213-1
2009-11-25 01:41:13 status unpacked ncurses-base 5.7+20081213-1
2009-11-25 01:41:13 status half-configured ncurses-base 5.7+20081213-1
2009-11-25 01:41:13 status installed ncurses-base 5.7+20081213-1
2009-11-25 01:41:13 configure ncurses-bin 5.7+20081213-1 5.7+20081213-1
2009-11-25 01:41:13 status unpacked ncurses-bin 5.7+20081213-1
2009-11-25 01:41:13 status half-configured ncurses-bin 5.7+20081213-1
2009-11-25 01:41:13 status installed ncurses-bin 5.7+20081213-1
2009-11-25 01:41:13 configure base-files 5lenny4 5lenny4
2009-11-25 01:41:13 status unpacked base-files 5lenny4
2009-11-25 01:41:13 status unpacked base-files 5lenny4
2009-11-25 01:41:13 status unpacked base-files 5lenny4
2009-11-25 01:41:13 status unpacked base-files 5lenny4
2009-11-25 01:41:13 status unpacked base-files 5lenny4
2009-11-25 01:41:13 status half-configured base-files 5lenny4
2009-11-25 01:41:13 status installed base-files 5lenny4
2009-11-25 01:41:13 configure libdevmapper1.02.1 2:1.02.27-4 2:1.02.27-4
2009-11-25 01:41:13 status unpacked libdevmapper1.02.1 2:1.02.27-4
2009-11-25 01:41:13 status half-configured libdevmapper1.02.1 2:1.02.27-4
2009-11-25 01:41:13 status installed libdevmapper1.02.1 2:1.02.27-4
2009-11-25 01:41:13 configure e2fslibs 1.41.3-1 1.41.3-1
2009-11-25 01:41:13 status unpacked e2fslibs 1.41.3-1
2009-11-25 01:41:13 status half-configured e2fslibs 1.41.3-1
2009-11-25 01:41:13 status installed e2fslibs 1.41.3-1
2009-11-25 01:41:13 configure dpkg 1.14.25 1.14.25
2009-11-25 01:41:13 status unpacked dpkg 1.14.25
2009-11-25 01:41:13 status unpacked dpkg 1.14.25
2009-11-25 01:41:13 status unpacked dpkg 1.14.25
2009-11-25 01:41:13 status unpacked dpkg 1.14.25
2009-11-25 01:41:13 status unpacked dpkg 1.14.25
2009-11-25 01:41:13 status half-configured dpkg 1.14.25
2009-11-25 01:41:13 status installed dpkg 1.14.25
2009-11-25 01:41:13 configure sysvinit-utils 2.86.ds1-61 2.86.ds1-61
2009-11-25 01:41:13 status unpacked sysvinit-utils 2.86.ds1-61
2009-11-25 01:41:13 status half-configured sysvinit-utils 2.86.ds1-61
2009-11-25 01:41:13 status installed sysvinit-utils 2.86.ds1-61
2009-11-25 01:41:13 configure bash 3.2-4 3.2-4
2009-11-25 01:41:13 status unpacked bash 3.2-4
2009-11-25 01:41:13 status unpacked bash 3.2-4
2009-11-25 01:41:13 status unpacked bash 3.2-4
2009-11-25 01:41:13 status unpacked bash 3.2-4
2009-11-25 01:41:13 status unpacked bash 3.2-4
2009-11-25 01:41:13 status half-configured bash 3.2-4
2009-11-25 01:41:13 status installed bash 3.2-4
2009-11-25 01:41:13 configure lsb-base 3.2-20 3.2-20
2009-11-25 01:41:13 status unpacked lsb-base 3.2-20
2009-11-25 01:41:13 status half-configured lsb-base 3.2-20
2009-11-25 01:41:13 status installed lsb-base 3.2-20
2009-11-25 01:41:13 configure procps 1:3.2.7-11 1:3.2.7-11
2009-11-25 01:41:13 status unpacked procps 1:3.2.7-11
2009-11-25 01:41:13 status unpacked procps 1:3.2.7-11
2009-11-25 01:41:13 status unpacked procps 1:3.2.7-11
2009-11-25 01:41:13 status half-configured procps 1:3.2.7-11
2009-11-25 01:41:14 status installed procps 1:3.2.7-11
2009-11-25 01:41:14 configure perl-base 5.10.0-19lenny2 5.10.0-19lenny2
2009-11-25 01:41:14 status unpacked perl-base 5.10.0-19lenny2
2009-11-25 01:41:14 status half-configured perl-base 5.10.0-19lenny2
2009-11-25 01:41:14 status installed perl-base 5.10.0-19lenny2
2009-11-25 01:41:14 configure libtext-iconv-perl 1.7-1+b1 1.7-1+b1
2009-11-25 01:41:14 status unpacked libtext-iconv-perl 1.7-1+b1
2009-11-25 01:41:14 status half-configured libtext-iconv-perl 1.7-1+b1
2009-11-25 01:41:14 status installed libtext-iconv-perl 1.7-1+b1
2009-11-25 01:41:14 configure liblocale-gettext-perl 1.05-4 1.05-4
2009-11-25 01:41:14 status unpacked liblocale-gettext-perl 1.05-4
2009-11-25 01:41:14 status half-configured liblocale-gettext-perl 1.05-4
2009-11-25 01:41:14 status installed liblocale-gettext-perl 1.05-4
2009-11-25 01:41:14 configure libtext-charwidth-perl 0.04-5+b1 0.04-5+b1
2009-11-25 01:41:14 status unpacked libtext-charwidth-perl 0.04-5+b1
2009-11-25 01:41:14 status half-configured libtext-charwidth-perl 0.04-5+b1
2009-11-25 01:41:14 status installed libtext-charwidth-perl 0.04-5+b1
2009-11-25 01:41:14 configure libtext-wrapi18n-perl 0.06-6 0.06-6
2009-11-25 01:41:14 status unpacked libtext-wrapi18n-perl 0.06-6
2009-11-25 01:41:14 status half-configured libtext-wrapi18n-perl 0.06-6
2009-11-25 01:41:14 status installed libtext-wrapi18n-perl 0.06-6
2009-11-25 01:41:14 configure debconf-i18n 1.5.24 1.5.24
2009-11-25 01:41:14 status unpacked debconf-i18n 1.5.24
2009-11-25 01:41:14 status half-configured debconf-i18n 1.5.24
2009-11-25 01:41:14 status installed debconf-i18n 1.5.24
2009-11-25 01:41:14 configure debconf 1.5.24 1.5.24
2009-11-25 01:41:14 status unpacked debconf 1.5.24
2009-11-25 01:41:14 status unpacked debconf 1.5.24
2009-11-25 01:41:14 status unpacked debconf 1.5.24
2009-11-25 01:41:14 status unpacked debconf 1.5.24
2009-11-25 01:41:14 status half-configured debconf 1.5.24
2009-11-25 01:41:14 status installed debconf 1.5.24
2009-11-25 01:41:14 configure libpam0g 1.0.1-5+lenny1 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam0g 1.0.1-5+lenny1
2009-11-25 01:41:14 status half-configured libpam0g 1.0.1-5+lenny1
2009-11-25 01:41:14 status installed libpam0g 1.0.1-5+lenny1
2009-11-25 01:41:14 configure libpam-modules 1.0.1-5+lenny1 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status unpacked libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status half-configured libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 status installed libpam-modules 1.0.1-5+lenny1
2009-11-25 01:41:14 configure tzdata 2009l-0lenny1 2009l-0lenny1
2009-11-25 01:41:14 status unpacked tzdata 2009l-0lenny1
2009-11-25 01:41:14 status half-configured tzdata 2009l-0lenny1
2009-11-25 01:41:14 status installed tzdata 2009l-0lenny1
2009-11-25 01:41:14 configure passwd 1:4.1.1-6 1:4.1.1-6
2009-11-25 01:41:14 status unpacked passwd 1:4.1.1-6
2009-11-25 01:41:14 status unpacked passwd 1:4.1.1-6
2009-11-25 01:41:14 status unpacked passwd 1:4.1.1-6
2009-11-25 01:41:14 status unpacked passwd 1:4.1.1-6
2009-11-25 01:41:14 status unpacked passwd 1:4.1.1-6
2009-11-25 01:41:14 status half-configured passwd 1:4.1.1-6
2009-11-25 01:41:15 status installed passwd 1:4.1.1-6
2009-11-25 01:41:15 configure login 1:4.1.1-6 1:4.1.1-6
2009-11-25 01:41:15 status unpacked login 1:4.1.1-6
2009-11-25 01:41:15 status unpacked login 1:4.1.1-6
2009-11-25 01:41:15 status unpacked login 1:4.1.1-6
2009-11-25 01:41:15 status unpacked login 1:4.1.1-6
2009-11-25 01:41:15 status unpacked login 1:4.1.1-6
2009-11-25 01:41:15 status half-configured login 1:4.1.1-6
2009-11-25 01:41:15 status installed login 1:4.1.1-6
2009-11-25 01:41:15 configure libuuid1 1.41.3-1 1.41.3-1
2009-11-25 01:41:15 status unpacked libuuid1 1.41.3-1
2009-11-25 01:41:15 status half-configured libuuid1 1.41.3-1
2009-11-25 01:41:15 status installed libuuid1 1.41.3-1
2009-11-25 01:41:15 configure libblkid1 1.41.3-1 1.41.3-1
2009-11-25 01:41:15 status unpacked libblkid1 1.41.3-1
2009-11-25 01:41:15 status half-configured libblkid1 1.41.3-1
2009-11-25 01:41:15 status installed libblkid1 1.41.3-1
2009-11-25 01:41:15 configure e2fsprogs 1.41.3-1 1.41.3-1
2009-11-25 01:41:15 status unpacked e2fsprogs 1.41.3-1
2009-11-25 01:41:15 status unpacked e2fsprogs 1.41.3-1
2009-11-25 01:41:15 status half-configured e2fsprogs 1.41.3-1
2009-11-25 01:41:15 status installed e2fsprogs 1.41.3-1
2009-11-25 01:41:15 configure util-linux 2.13.1.1-1 2.13.1.1-1
2009-11-25 01:41:15 status unpacked util-linux 2.13.1.1-1
2009-11-25 01:41:15 status unpacked util-linux 2.13.1.1-1
2009-11-25 01:41:15 status unpacked util-linux 2.13.1.1-1
2009-11-25 01:41:15 status half-configured util-linux 2.13.1.1-1
2009-11-25 01:41:15 status installed util-linux 2.13.1.1-1
2009-11-25 01:41:15 configure mount 2.13.1.1-1 2.13.1.1-1
2009-11-25 01:41:15 status unpacked mount 2.13.1.1-1
2009-11-25 01:41:15 status half-configured mount 2.13.1.1-1
2009-11-25 01:41:15 status installed mount 2.13.1.1-1
2009-11-25 01:41:15 configure initscripts 2.86.ds1-61 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status unpacked initscripts 2.86.ds1-61
2009-11-25 01:41:15 status half-configured initscripts 2.86.ds1-61
2009-11-25 01:41:16 status installed initscripts 2.86.ds1-61
2009-11-25 01:41:16 configure sysvinit 2.86.ds1-61 2.86.ds1-61
2009-11-25 01:41:16 status unpacked sysvinit 2.86.ds1-61
2009-11-25 01:41:16 status half-configured sysvinit 2.86.ds1-61
2009-11-25 01:41:19 status installed sysvinit 2.86.ds1-61
2009-11-25 01:41:19 startup archives unpack
2009-11-25 01:41:19 install adduser <none> 3.110
2009-11-25 01:41:19 status half-installed adduser 3.110
2009-11-25 01:41:19 status unpacked adduser 3.110
2009-11-25 01:41:19 status unpacked adduser 3.110
2009-11-25 01:41:19 install libbz2-1.0 <none> 1.0.5-1
2009-11-25 01:41:19 status half-installed libbz2-1.0 1.0.5-1
2009-11-25 01:41:19 status unpacked libbz2-1.0 1.0.5-1
2009-11-25 01:41:19 status unpacked libbz2-1.0 1.0.5-1
2009-11-25 01:41:19 install libreadline5 <none> 5.2-3.1
2009-11-25 01:41:19 status half-installed libreadline5 5.2-3.1
2009-11-25 01:41:19 status unpacked libreadline5 5.2-3.1
2009-11-25 01:41:19 status unpacked libreadline5 5.2-3.1
2009-11-25 01:41:19 install libusb-0.1-4 <none> 2:0.1.12-13
2009-11-25 01:41:19 status half-installed libusb-0.1-4 2:0.1.12-13
2009-11-25 01:41:20 status unpacked libusb-0.1-4 2:0.1.12-13
2009-11-25 01:41:20 status unpacked libusb-0.1-4 2:0.1.12-13
2009-11-25 01:41:20 install gpgv <none> 1.4.9-3+lenny1
2009-11-25 01:41:20 status half-installed gpgv 1.4.9-3+lenny1
2009-11-25 01:41:20 status unpacked gpgv 1.4.9-3+lenny1
2009-11-25 01:41:20 status unpacked gpgv 1.4.9-3+lenny1
2009-11-25 01:41:20 install gnupg <none> 1.4.9-3+lenny1
2009-11-25 01:41:20 status half-installed gnupg 1.4.9-3+lenny1
2009-11-25 01:41:20 status unpacked gnupg 1.4.9-3+lenny1
2009-11-25 01:41:20 status unpacked gnupg 1.4.9-3+lenny1
2009-11-25 01:41:20 install debian-archive-keyring <none> 2009.01.31
2009-11-25 01:41:20 status half-installed debian-archive-keyring 2009.01.31
2009-11-25 01:41:20 status unpacked debian-archive-keyring 2009.01.31
2009-11-25 01:41:20 status unpacked debian-archive-keyring 2009.01.31
2009-11-25 01:41:20 install apt <none> 0.7.20.2+lenny1
2009-11-25 01:41:20 status half-installed apt 0.7.20.2+lenny1
2009-11-25 01:41:20 status unpacked apt 0.7.20.2+lenny1
2009-11-25 01:41:20 status unpacked apt 0.7.20.2+lenny1
2009-11-25 01:41:20 install apt-utils <none> 0.7.20.2+lenny1
2009-11-25 01:41:20 status half-installed apt-utils 0.7.20.2+lenny1
2009-11-25 01:41:20 status unpacked apt-utils 0.7.20.2+lenny1
2009-11-25 01:41:20 status unpacked apt-utils 0.7.20.2+lenny1
2009-11-25 01:41:20 install libncursesw5 <none> 5.7+20081213-1
2009-11-25 01:41:20 status half-installed libncursesw5 5.7+20081213-1
2009-11-25 01:41:21 status unpacked libncursesw5 5.7+20081213-1
2009-11-25 01:41:21 status unpacked libncursesw5 5.7+20081213-1
2009-11-25 01:41:21 install libsigc++-2.0-0c2a <none> 2.0.18-2
2009-11-25 01:41:21 status half-installed libsigc++-2.0-0c2a 2.0.18-2
2009-11-25 01:41:21 status unpacked libsigc++-2.0-0c2a 2.0.18-2
2009-11-25 01:41:21 status unpacked libsigc++-2.0-0c2a 2.0.18-2
2009-11-25 01:41:21 install libcwidget3 <none> 0.5.12-4
2009-11-25 01:41:21 status half-installed libcwidget3 0.5.12-4
2009-11-25 01:41:21 status unpacked libcwidget3 0.5.12-4
2009-11-25 01:41:21 status unpacked libcwidget3 0.5.12-4
2009-11-25 01:41:21 install libxapian15 <none> 1.0.7-4
2009-11-25 01:41:21 status half-installed libxapian15 1.0.7-4
2009-11-25 01:41:21 status unpacked libxapian15 1.0.7-4
2009-11-25 01:41:21 status unpacked libxapian15 1.0.7-4
2009-11-25 01:41:21 install libept0 <none> 0.5.22
2009-11-25 01:41:21 status half-installed libept0 0.5.22
2009-11-25 01:41:21 status unpacked libept0 0.5.22
2009-11-25 01:41:21 status unpacked libept0 0.5.22
2009-11-25 01:41:21 install aptitude <none> 0.4.11.11-1~lenny1
2009-11-25 01:41:21 status half-installed aptitude 0.4.11.11-1~lenny1
2009-11-25 01:41:23 status unpacked aptitude 0.4.11.11-1~lenny1
2009-11-25 01:41:23 status unpacked aptitude 0.4.11.11-1~lenny1
2009-11-25 01:41:23 install bsdmainutils <none> 6.1.10
2009-11-25 01:41:23 status half-installed bsdmainutils 6.1.10
2009-11-25 01:41:23 status unpacked bsdmainutils 6.1.10
2009-11-25 01:41:23 status unpacked bsdmainutils 6.1.10
2009-11-25 01:41:23 install cpio <none> 2.9-13
2009-11-25 01:41:23 status half-installed cpio 2.9-13
2009-11-25 01:41:23 status unpacked cpio 2.9-13
2009-11-25 01:41:23 status unpacked cpio 2.9-13
2009-11-25 01:41:23 install cron <none> 3.0pl1-105
2009-11-25 01:41:23 status half-installed cron 3.0pl1-105
2009-11-25 01:41:23 status unpacked cron 3.0pl1-105
2009-11-25 01:41:23 status unpacked cron 3.0pl1-105
2009-11-25 01:41:24 install dhcp3-common <none> 3.1.1-6+lenny3
2009-11-25 01:41:24 status half-installed dhcp3-common 3.1.1-6+lenny3
2009-11-25 01:41:24 status unpacked dhcp3-common 3.1.1-6+lenny3
2009-11-25 01:41:24 status unpacked dhcp3-common 3.1.1-6+lenny3
2009-11-25 01:41:24 install dhcp3-client <none> 3.1.1-6+lenny3
2009-11-25 01:41:24 status half-installed dhcp3-client 3.1.1-6+lenny3
2009-11-25 01:41:24 status unpacked dhcp3-client 3.1.1-6+lenny3
2009-11-25 01:41:24 status unpacked dhcp3-client 3.1.1-6+lenny3
2009-11-25 01:41:24 install dmidecode <none> 2.9-1
2009-11-25 01:41:24 status half-installed dmidecode 2.9-1
2009-11-25 01:41:24 status unpacked dmidecode 2.9-1
2009-11-25 01:41:24 status unpacked dmidecode 2.9-1
2009-11-25 01:41:24 install ed <none> 0.7-3
2009-11-25 01:41:24 status half-installed ed 0.7-3
2009-11-25 01:41:24 status unpacked ed 0.7-3
2009-11-25 01:41:24 status unpacked ed 0.7-3
2009-11-25 01:41:24 install groff-base <none> 1.18.1.1-21
2009-11-25 01:41:24 status half-installed groff-base 1.18.1.1-21
2009-11-25 01:41:24 status unpacked groff-base 1.18.1.1-21
2009-11-25 01:41:24 status unpacked groff-base 1.18.1.1-21
2009-11-25 01:41:24 install net-tools <none> 1.60-22
2009-11-25 01:41:24 status half-installed net-tools 1.60-22
2009-11-25 01:41:24 status unpacked net-tools 1.60-22
2009-11-25 01:41:24 status unpacked net-tools 1.60-22
2009-11-25 01:41:24 install ifupdown <none> 0.6.8+nmu1
2009-11-25 01:41:24 status half-installed ifupdown 0.6.8+nmu1
2009-11-25 01:41:24 status unpacked ifupdown 0.6.8+nmu1
2009-11-25 01:41:24 status unpacked ifupdown 0.6.8+nmu1
2009-11-25 01:41:24 install info <none> 4.11.dfsg.1-4
2009-11-25 01:41:24 status half-installed info 4.11.dfsg.1-4
2009-11-25 01:41:24 status unpacked info 4.11.dfsg.1-4
2009-11-25 01:41:24 status unpacked info 4.11.dfsg.1-4
2009-11-25 01:41:24 install iproute <none> 20080725-2
2009-11-25 01:41:24 status half-installed iproute 20080725-2
2009-11-25 01:41:24 status unpacked iproute 20080725-2
2009-11-25 01:41:24 status unpacked iproute 20080725-2
2009-11-25 01:41:24 install iptables <none> 1.4.2-6
2009-11-25 01:41:24 status half-installed iptables 1.4.2-6
2009-11-25 01:41:24 status unpacked iptables 1.4.2-6
2009-11-25 01:41:24 status unpacked iptables 1.4.2-6
2009-11-25 01:41:24 install iputils-ping <none> 3:20071127-1
2009-11-25 01:41:24 status half-installed iputils-ping 3:20071127-1
2009-11-25 01:41:25 status unpacked iputils-ping 3:20071127-1
2009-11-25 01:41:25 status unpacked iputils-ping 3:20071127-1
2009-11-25 01:41:25 install libconsole <none> 1:0.2.3dbs-65.1
2009-11-25 01:41:25 status half-installed libconsole 1:0.2.3dbs-65.1
2009-11-25 01:41:25 status unpacked libconsole 1:0.2.3dbs-65.1
2009-11-25 01:41:25 status unpacked libconsole 1:0.2.3dbs-65.1
2009-11-25 01:41:25 install libgpg-error0 <none> 1.4-2
2009-11-25 01:41:25 status half-installed libgpg-error0 1.4-2
2009-11-25 01:41:25 status unpacked libgpg-error0 1.4-2
2009-11-25 01:41:25 status unpacked libgpg-error0 1.4-2
2009-11-25 01:41:25 install libgcrypt11 <none> 1.4.1-1
2009-11-25 01:41:25 status half-installed libgcrypt11 1.4.1-1
2009-11-25 01:41:25 status unpacked libgcrypt11 1.4.1-1
2009-11-25 01:41:25 status unpacked libgcrypt11 1.4.1-1
2009-11-25 01:41:25 install libgdbm3 <none> 1.8.3-3
2009-11-25 01:41:25 status half-installed libgdbm3 1.8.3-3
2009-11-25 01:41:25 status unpacked libgdbm3 1.8.3-3
2009-11-25 01:41:25 status unpacked libgdbm3 1.8.3-3
2009-11-25 01:41:25 install libtasn1-3 <none> 1.4-1
2009-11-25 01:41:25 status half-installed libtasn1-3 1.4-1
2009-11-25 01:41:25 status unpacked libtasn1-3 1.4-1
2009-11-25 01:41:25 status unpacked libtasn1-3 1.4-1
2009-11-25 01:41:25 install libgnutls26 <none> 2.4.2-6+lenny1
2009-11-25 01:41:25 status half-installed libgnutls26 2.4.2-6+lenny1
2009-11-25 01:41:25 status unpacked libgnutls26 2.4.2-6+lenny1
2009-11-25 01:41:25 status unpacked libgnutls26 2.4.2-6+lenny1
2009-11-25 01:41:25 install libnewt0.52 <none> 0.52.2-11.3
2009-11-25 01:41:25 status half-installed libnewt0.52 0.52.2-11.3
2009-11-25 01:41:25 status unpacked libnewt0.52 0.52.2-11.3
2009-11-25 01:41:25 status unpacked libnewt0.52 0.52.2-11.3
2009-11-25 01:41:25 install libpopt0 <none> 1.14-4
2009-11-25 01:41:25 status half-installed libpopt0 1.14-4
2009-11-25 01:41:25 status unpacked libpopt0 1.14-4
2009-11-25 01:41:25 status unpacked libpopt0 1.14-4
2009-11-25 01:41:25 install libsasl2-2 <none> 2.1.22.dfsg1-23+lenny1
2009-11-25 01:41:25 status half-installed libsasl2-2 2.1.22.dfsg1-23+lenny1
2009-11-25 01:41:25 status unpacked libsasl2-2 2.1.22.dfsg1-23+lenny1
2009-11-25 01:41:25 status unpacked libsasl2-2 2.1.22.dfsg1-23+lenny1
2009-11-25 01:41:25 install libssl0.9.8 <none> 0.9.8g-15+lenny3
2009-11-25 01:41:25 status half-installed libssl0.9.8 0.9.8g-15+lenny3
2009-11-25 01:41:26 status unpacked libssl0.9.8 0.9.8g-15+lenny3
2009-11-25 01:41:26 status unpacked libssl0.9.8 0.9.8g-15+lenny3
2009-11-25 01:41:26 install libwrap0 <none> 7.6.q-16
2009-11-25 01:41:26 status half-installed libwrap0 7.6.q-16
2009-11-25 01:41:26 status unpacked libwrap0 7.6.q-16
2009-11-25 01:41:26 status unpacked libwrap0 7.6.q-16
2009-11-25 01:41:26 install logrotate <none> 3.7.1-5
2009-11-25 01:41:26 status half-installed logrotate 3.7.1-5
2009-11-25 01:41:26 status unpacked logrotate 3.7.1-5
2009-11-25 01:41:26 status unpacked logrotate 3.7.1-5
2009-11-25 01:41:26 install man-db <none> 2.5.2-4
2009-11-25 01:41:26 status half-installed man-db 2.5.2-4
2009-11-25 01:41:26 status unpacked man-db 2.5.2-4
2009-11-25 01:41:26 status unpacked man-db 2.5.2-4
2009-11-25 01:41:26 install manpages <none> 3.05-1
2009-11-25 01:41:26 status half-installed manpages 3.05-1
2009-11-25 01:41:26 status unpacked manpages 3.05-1
2009-11-25 01:41:26 status unpacked manpages 3.05-1
2009-11-25 01:41:26 install module-init-tools <none> 3.4-1
2009-11-25 01:41:26 status half-installed module-init-tools 3.4-1
2009-11-25 01:41:26 status unpacked module-init-tools 3.4-1
2009-11-25 01:41:26 status unpacked module-init-tools 3.4-1
2009-11-25 01:41:26 install nano <none> 2.0.7-4
2009-11-25 01:41:26 status half-installed nano 2.0.7-4
2009-11-25 01:41:26 status unpacked nano 2.0.7-4
2009-11-25 01:41:26 status unpacked nano 2.0.7-4
2009-11-25 01:41:26 install netbase <none> 4.34
2009-11-25 01:41:26 status half-installed netbase 4.34
2009-11-25 01:41:26 status unpacked netbase 4.34
2009-11-25 01:41:26 status unpacked netbase 4.34
2009-11-25 01:41:26 install netcat-traditional <none> 1.10-38
2009-11-25 01:41:26 status half-installed netcat-traditional 1.10-38
2009-11-25 01:41:26 status unpacked netcat-traditional 1.10-38
2009-11-25 01:41:26 status unpacked netcat-traditional 1.10-38
2009-11-25 01:41:26 install readline-common <none> 5.2-3.1
2009-11-25 01:41:26 status half-installed readline-common 5.2-3.1
2009-11-25 01:41:26 status unpacked readline-common 5.2-3.1
